cu_index,cu_species,cu_name,cu_area,cu_type,du_number,du_name,du_acronym,smu_area,smu_name,smu_id,smu_species,COSEWIC_threat_category,iucn_l2,rpa_threat_ranking,ranking_id
CK-16,Chinook,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,FRASER INTERIOR,Current,14,"South Thompson, Stream, Summer (Bessette)",STh+GStr/Stream/Summer/(Bessette),FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Human intrusions & disturbance,6.3 Other Human Disturbances,Low,1
CK-16,Chinook,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,FRASER INTERIOR,Current,14,"South Thompson, Stream, Summer (Bessette)",STh+GStr/Stream/Summer/(Bessette),FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Human intrusions & disturbance,6.3 Other Human Disturbances,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Low,1
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Human intrusions & disturbance,6.3 Other Human Disturbances,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Low,1
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Low,1
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,Residential and commercial  development,7.3 Earth & Sediment Management,Low,1
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Residential and commercial  development,7.3 Earth & Sediment Management,Low,1
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Residential and commercial  development,7.3 Earth & Sediment Management,Low,1
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Low,1
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Low,1
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Low,1
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Low,1
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Low,1
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Low,1
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Low,1
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Energy production & mining,3.2 Mining & Quarrying,Low,1
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Science  Activities,6.3 Other Human Disturbances,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Mining &  quarrying,3.2 Mining & Quarrying,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Fire & fire  suppression,7.1 Fire & Fire Management,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive Plants Modifying Habitat,7.3 Earth & Sediment Management,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Livestock farming & ranching,"2.3 Terrestrial Animal Farming, Ranching & Herding",Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Roads &  railroads,"4.1 Roads, Trails & Railroads",Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Utility &  service lines,4.2 Utility & Service Lines,Low,1
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Shipping lanes,4.3 Shipping Lanes,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Science  Activities,6.3 Other Human Disturbances,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Mining &  quarrying,3.2 Mining & Quarrying,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Fire & fire  suppression,7.1 Fire & Fire Management,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Invasive Plants Modifying Habitat,7.3 Earth & Sediment Management,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Livestock farming & ranching,"2.3 Terrestrial Animal Farming, Ranching & Herding",Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Roads &  railroads,"4.1 Roads, Trails & Railroads",Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Utility &  service lines,4.2 Utility & Service Lines,Low,1
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Shipping lanes,4.3 Shipping Lanes,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Science  Activities,6.3 Other Human Disturbances,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Mining &  quarrying,3.2 Mining & Quarrying,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Fire & fire  suppression,7.1 Fire & Fire Management,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive Plants Modifying Habitat,7.3 Earth & Sediment Management,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Livestock farming & ranching,"2.3 Terrestrial Animal Farming, Ranching & Herding",Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Roads &  railroads,"4.1 Roads, Trails & Railroads",Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Utility &  service lines,4.2 Utility & Service Lines,Low,1
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Shipping lanes,4.3 Shipping Lanes,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Science  Activities,6.3 Other Human Disturbances,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Mining &  quarrying,3.2 Mining & Quarrying,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Fire & fire  suppression,7.1 Fire & Fire Management,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive Plants Modifying Habitat,7.3 Earth & Sediment Management,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Livestock farming & ranching,"2.3 Terrestrial Animal Farming, Ranching & Herding",Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Roads &  railroads,"4.1 Roads, Trails & Railroads",Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Utility &  service lines,4.2 Utility & Service Lines,Low,1
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Shipping lanes,4.3 Shipping Lanes,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Science  Activities,6.3 Other Human Disturbances,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Mining &  quarrying,3.2 Mining & Quarrying,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Fire & fire  suppression,7.1 Fire & Fire Management,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive Plants Modifying Habitat,7.3 Earth & Sediment Management,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Livestock farming & ranching,"2.3 Terrestrial Animal Farming, Ranching & Herding",Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Roads &  railroads,"4.1 Roads, Trails & Railroads",Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Utility &  service lines,4.2 Utility & Service Lines,Low,1
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Shipping lanes,4.3 Shipping Lanes,Low,1
SEL-06-10,Sockeye,QUESNEL-SUMMER TIMING,FRASER INTERIOR,Current,16,Quesnel-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-06-11,Sockeye,SETON-LATE TIMING,FRASER INTERIOR,Current,17,Seton-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-06-13,Sockeye,TAKLA/TREMBLEUR/STUART-SUMMER TIMING,FRASER INTERIOR,Current,21,Takla-Trembleur-Stuart-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-06-14,Sockeye,TAKLA/TREMBLEUR-EARLY STUART TIMING,FRASER INTERIOR,Current,20,Takla-Trembleur-EStu population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY STUART,SEL-FIA-14,Sockeye (Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-06-16,Sockeye,TASEKO-EARLY SUMMER TIMING,FRASER INTERIOR,Current,22,Taseko-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-07-01,Sockeye,BOWRON-EARLY SUMMER TIMING,FRASER INTERIOR,Current,2,Bowron-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Low,1
SEL-03-02,Sockeye,CULTUS-LATE TIMING,FRASER INTERIOR,Current,6,Cultus-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,8.1 Invasive Non-Native / Alien Species,Low,1
SEL-03-02,Sockeye,CULTUS-LATE TIMING,FRASER INTERIOR,Current,6,Cultus-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,8.4 Pathogens,Low,1
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Commercial and Industrial Areas,1.2 Commercial & Industrial Areas,Low,1
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Commercial and Industrial Areas,1.2 Commercial & Industrial Areas,Low,1
